Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10
964000000000000000000;25900000000000000;520000000000000000;11370000000000000000;3010000000000000000;8660000000000000000;2590000000000000000;377700000000000000;-1222200000000000000
720000000000000000000;25700000000000000;520000000000000000;7690000000000000000;2060000000000000000;6120000000000000000;1830000000000000000;377700000000000000;-1222300000000000000
713000000000000000000;26429000000000000;520000000000000000;4720000000000000000;1460000000000000000;4150000000000000000;1260000000000000000;377800000000000000;-1222300000000000000
808000000000000000000;30257000000000000;520000000000000000;8620000000000000000;2150000000000000000;9940000000000000000;2130000000000000000;377800000000000000;-1222300000000000000
1288000000000000000000;14886000000000000;500000000000000000;19200000000000000000;5300000000000000000;15250000000000000000;4770000000000000000;377800000000000000;-1222200000000000000
1125000000000000000000;19338000000000000;430000000000000000;14200000000000000000;4720000000000000000;15060000000000000000;4380000000000000000;377800000000000000;-1222300000000000000
1194000000000000000000;14844000000000000;520000000000000000;9860000000000000000;2580000000000000000;10080000000000000000;2550000000000000000;377800000000000000;-1222300000000000000
1181000000000000000000;16009000000000000;440000000000000000;23400000000000000000;8250000000000000000;28130000000000000000;7510000000000000000;377800000000000000;-1222300000000000000
1225000000000000000000;20375000000000000;480000000000000000;16960000000000000000;3960000000000000000;14810000000000000000;3430000000000000000;377900000000000000;-1222300000000000000
1063000000000000000000;22930000000000000;490000000000000000;11750000000000000000;2170000000000000000;8590000000000000000;2190000000000000000;377900000000000000;-1222300000000000000
1325000000000000000000;21494000000000000;370000000000000000;23430000000000000000;5740000000000000000;16080000000000000000;5230000000000000000;377900000000000000;-1222200000000000000
1227000000000000000000;16198000000000000;300000000000000000;6100000000000000000;1450000000000000000;4250000000000000000;1400000000000000000;377900000000000000;-1222300000000000000
1133000000000000000000;13281000000000000;400000000000000000;9300000000000000000;1990000000000000000;5640000000000000000;1840000000000000000;377900000000000000;-1222300000000000000
1095000000000000000000;35156000000000000;440000000000000000;14870000000000000000;3140000000000000000;9610000000000000000;2720000000000000000;377900000000000000;-1222200000000000000
1647000000000000000000;39048000000000000;520000000000000000;34240000000000000000;6900000000000000000;22730000000000000000;6850000000000000000;377900000000000000;-1222200000000000000
1250000000000000000000;30893000000000000;520000000000000000;7620000000000000000;1900000000000000000;6000000000000000000;1950000000000000000;377900000000000000;-1222100000000000000
1247000000000000000000;26042000000000000;460000000000000000;23660000000000000000;5750000000000000000;16470000000000000000;5270000000000000000;377900000000000000;-1222200000000000000
1367000000000000000000;25000000000000000;490000000000000000;18260000000000000000;4500000000000000000;12010000000000000000;4240000000000000000;377900000000000000;-1222200000000000000
1417000000000000000000;27969000000000000;380000000000000000;30490000000000000000;7110000000000000000;21670000000000000000;6590000000000000000;377900000000000000;-1222200000000000000
1500000000000000000000;28321000000000000;290000000000000000;16400000000000000000;3760000000000000000;9390000000000000000;3400000000000000000;377900000000000000;-1222000000000000000
1388000000000000000000;29583000000000000;470000000000000000;15430000000000000000;3070000000000000000;8590000000000000000;2920000000000000000;377900000000000000;-1222100000000000000
1392000000000000000000;28365000000000000;340000000000000000;23640000000000000000;5570000000000000000;15170000000000000000;5160000000000000000;377900000000000000;-1222100000000000000
1438000000000000000000;28750000000000000;350000000000000000;17450000000000000000;4090000000000000000;11430000000000000000;3860000000000000000;377900000000000000;-1222100000000000000
1565000000000000000000;30682000000000000;390000000000000000;20030000000000000000;5000000000000000000;11090000000000000000;4640000000000000000;378000000000000000;-1222100000000000000
1510000000000000000000;30757000000000000;390000000000000000;20180000000000000000;4470000000000000000;12210000000000000000;4460000000000000000;378000000000000000;-1222100000000000000
2730000000000000000000;49559000000000000;430000000000000000;30450000000000000000;4990000000000000000;11150000000000000000;4550000000000000000;378000000000000000;-1222000000000000000
2171000000000000000000;47721000000000000;520000000000000000;15470000000000000000;2930000000000000000;7060000000000000000;2680000000000000000;378000000000000000;-1222000000000000000
1871000000000000000000;34861000000000000;520000000000000000;35190000000000000000;7110000000000000000;18830000000000000000;7060000000000000000;378000000000000000;-1222100000000000000
2396000000000000000000;51184000000000000;410000000000000000;20700000000000000000;3540000000000000000;8040000000000000000;3400000000000000000;378000000000000000;-1222000000000000000
2297000000000000000000;40977000000000000;480000000000000000;13210000000000000000;2630000000000000000;5060000000000000000;2520000000000000000;378000000000000000;-1222100000000000000
2573000000000000000000;47440000000000000;480000000000000000;16940000000000000000;2590000000000000000;6100000000000000000;2380000000000000000;378000000000000000;-1221900000000000000
2469000000000000000000;42727000000000000;460000000000000000;19380000000000000000;3410000000000000000;7680000000000000000;3320000000000000000;378000000000000000;-1221900000000000000
1799000000000000000000;29844000000000000;500000000000000000;9680000000000000000;1950000000000000000;4620000000000000000;1840000000000000000;377900000000000000;-1221900000000000000
1696000000000000000000;41739000000000000;400000000000000000;10600000000000000000;2560000000000000000;6670000000000000000;2350000000000000000;377900000000000000;-1222000000000000000
2033000000000000000000;38487000000000000;460000000000000000;20410000000000000000;4050000000000000000;10590000000000000000;3990000000000000000;378000000000000000;-1222000000000000000
2634000000000000000000;40114000000000000;520000000000000000;18130000000000000000;2710000000000000000;6370000000000000000;2770000000000000000;378000000000000000;-1221900000000000000
2318000000000000000000;46563000000000000;450000000000000000;27180000000000000000;4510000000000000000;11060000000000000000;4540000000000000000;377900000000000000;-1221900000000000000
1405000000000000000000;29297000000000000;280000000000000000;31440000000000000000;7610000000000000000;17370000000000000000;6690000000000000000;377900000000000000;-1221900000000000000
1260000000000000000000;23036000000000000;350000000000000000;18020000000000000000;4590000000000000000;10090000000000000000;3900000000000000000;377900000000000000;-1222000000000000000
1220000000000000000000;26667000000000000;490000000000000000;8820000000000000000;1950000000000000000;7370000000000000000;2100000000000000000;377900000000000000;-1222000000000000000
1347000000000000000000;26190000000000000;440000000000000000;16210000000000000000;4520000000000000000;13540000000000000000;4910000000000000000;377900000000000000;-1222000000000000000
1394000000000000000000;24167000000000000;450000000000000000;21150000000000000000;5330000000000000000;15300000000000000000;4740000000000000000;377900000000000000;-1222100000000000000
1154000000000000000000;27788000000000000;450000000000000000;20210000000000000000;5280000000000000000;14100000000000000000;4800000000000000000;377900000000000000;-1222000000000000000
1373000000000000000000;27352000000000000;460000000000000000;22390000000000000000;5080000000000000000;13900000000000000000;5690000000000000000;377800000000000000;-1222100000000000000
1370000000000000000000;18472000000000000;520000000000000000;14770000000000000000;3000000000000000000;10650000000000000000;2690000000000000000;377800000000000000;-1222100000000000000
1426000000000000000000;26583000000000000;520000000000000000;10560000000000000000;2240000000000000000;7920000000000000000;2450000000000000000;377800000000000000;-1222100000000000000
1375000000000000000000;30536000000000000;490000000000000000;8980000000000000000;2440000000000000000;7790000000000000000;2450000000000000000;377800000000000000;-1222100000000000000
1117000000000000000000;23906000000000000;440000000000000000;29680000000000000000;7100000000000000000;22690000000000000000;6100000000000000000;377800000000000000;-1222200000000000000
1268000000000000000000;17188000000000000;430000000000000000;17020000000000000000;4600000000000000000;12270000000000000000;4070000000000000000;377800000000000000;-1222100000000000000
1113000000000000000000;26250000000000000;470000000000000000;8810000000000000000;2480000000000000000;7530000000000000000;2410000000000000000;377800000000000000;-1222100000000000000
1148000000000000000000;28015000000000000;400000000000000000;4940000000000000000;1140000000000000000;5470000000000000000;1350000000000000000;377700000000000000;-1222200000000000000
1023000000000000000000;17276000000000000;500000000000000000;17760000000000000000;4730000000000000000;18070000000000000000;4400000000000000000;377800000000000000;-1222200000000000000
